,0
73,https://traffic.libsyn.com/secure/awesomeatyourjob/052_-_Mind_Management_for_Productivity_with_David_Kadavy.mp3
74,https://traffic.libsyn.com/secure/awesomeatyourjob/B_-_CAREER_MANAGEMENT_-_Conquering_the_Five_Career_Derailers_with_Carter_Cast.mp3
75,https://awesomeatyourjob.libsyn.com/265-getting-the-most-out-of-each-day-with-peter-shankman
76,https://traffic.libsyn.com/secure/awesomeatyourjob/529_-_Finding_Greater_Success_and_Fulfillment_with_Dr.Daphne_Scott.mp3
77,https://www.amazon.com/Ground-Up-Journey-Reimagine-Promise/dp/0525509445/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=?tag=petemo-20
78,http://jle.vi/youtube
79,https://static1.squarespace.com/static/5523ffe4e4b012b2c4ebd8fc/t/56d9c0ab3c44d8f97d82bfcd/1457111212046/Interpreting+Interruption+in+Conversation.pdf
80,https://awesomeatyourjob.libsyn.com/319-how-to-never-stop-learning-with-bradley-r-staats#comments
81,http://awesomeatyourjob.com/ep256
82,https://awesomeatyourjob.libsyn.com/077-positive-responses-for-positive-results-with-maura-sweeney
83,https://www.ted.com/#/
84,https://awesomeatyourjob.libsyn.com/431-leadership-practices-you-should-stop-with-sara-canaday#comments
85,https://awesomeatyourjob.libsyn.com/017-connecting-a-better-way-with-thom-singer#comments
86,http://awesomeatyourjob.com/ep137
87,https://awesomeatyourjob.com/428-no-job-can-give-you-meaning-and-other-intruguing-insights-into-work-with-ellen-ruppel-shell/
88,https://traffic.libsyn.com/secure/awesomeatyourjob/330_-_Becoming_Indistractable_with_Nir_Eyal.mp3
89,https://awesomeatyourjob.libsyn.com/113-how-to-get-promoted-fast-and-make-your-employees-love-you-with-jamie-newman
90,https://awesomeatyourjob.libsyn.com/275-how-to-manage-your-manager-with-mary-abbajay
91,https://awesomeatyourjob.libsyn.com/264-navigating-the-treacherous-ascent-to-leadership-with-ron-carucci#comments
92,https://awesomeatyourjob.libsyn.com/392-getting-your-dream-job-by-illustrating-your-value-with-austin-belcak
93,http://awesomeatyourjob.com/ep151
94,http://awesomeatyourjob.com/ep500
95,http://awesomeatyourjob.com/ep503
96,https://awesomeatyourjob.libsyn.com/419-aligning-your-career-with-your-definition-of-success#comments
97,https://awesomeatyourjob.libsyn.com/471-how-to-acquire-new-skills-faster-with-scott-h-young#comments
98,https://www.scienceofpeople.com/microexpressions/
99,https://traffic.libsyn.com/secure/awesomeatyourjob/288_-_Managing_First_Timers_in_the_Workplace_with_Chris_Deferio.mp3
100,https://awesomeatyourjob.libsyn.com/197-getting-and-growing-mo-money-with-joe-saul-sehy
101,https://traffic.libsyn.com/secure/awesomeatyourjob/096_-_Calm_Courage_and_Command_with_Colonel_Jill_Morgenthaler.mp3
102,https://www.amazon.com/Reclaiming-Conversation-Power-Talk-Digital-dp-1594205558/dp/1594205558/ref=mt_hardcover?_encoding=UTF8&me=&qid=?tag=petemo-20
103,http://marriagekidsandmoney.com/
104,https://awesomeatyourjob.libsyn.com/240-mastering-the-art-of-connection-with-michael-j-gelb#comments
105,https://awesomeatyourjob.libsyn.com/371-a-break-down-of-great-teams-with-don-yaeger#comments
106,https://awesomeatyourjob.libsyn.com/252-creative-problem-solving-through-design-thinking-with-edgar-papke#comments
107,https://www.amazon.com/Living-Examined-Life-Wisdom-Journey/dp/1683640470/?tag=petemo-20
108,http://awesomeatyourjob.com/ep26
109,http://awesomeatyourjob.com/ep171
110,https://awesomeatyourjob.libsyn.com/085-keeping-the-creative-juices-flowing-with-prescott-perez-fox
111,https://awesomeatyourjob.libsyn.com/272-how-to-learn-new-skills-with-treehouses-ryan-carson#comments
112,https://awesomeatyourjob.libsyn.com/391-preventing-burnout-by-examining-your-emotions-with-dr-shawn-c-jones#comments
113,https://awesomeatyourjob.libsyn.com/059-growing-people-with-jeff-mcmanus#comments
114,https://awesomeatyourjob.libsyn.com/464-how-to-prevent-management-messes-with-franklin-coveys-scott-jeffrey-miller#comments
115,http://awesomeatyourjob.com/ep435
116,http://success.com/
117,https://traffic.libsyn.com/secure/awesomeatyourjob/066_-_Galvanizing_Professional_Relationships_with_Patrick_Galvin.mp3
118,http://www.nicollemerrill.com/work/podcasts/
119,https://awesomeatyourjob.libsyn.com/183-igniting-motivation-through-appreciation-with-dr-paul-white#comments
120,http://awesomeatyourjob.com/ep463
121,https://traffic.libsyn.com/secure/awesomeatyourjob/378_-_How_to_Tackle_Uncertainty_and_Enjoy_It_with_Josh_Kaufman.mp3
122,http://twitter.com/scedmonds
123,https://traffic.libsyn.com/secure/awesomeatyourjob/504_-_Building_a_Gratitude_Mindset_to_Increase_Productivity_with_Karl_Staib.mp3
124,https://onlinelibrary.wiley.com/doi/abs/10.1111/bjso.12206?campaign=woletoc
125,https://traffic.libsyn.com/secure/awesomeatyourjob/522_-_How_to_Defeat_Distraction_with_Joe_McCormack.mp3
126,https://awesomeatyourjob.libsyn.com/190-making-your-boss-colleagues-and-clients-love-you-with-jodi-glickman#comments
127,http://theskyridgegroup.com/
128,https://awesomeatyourjob.libsyn.com/037-asking-great-questions-with-dr-michael-marquardt#comments
129,http://tubebuddy.com/
130,https://en.wikipedia.org/wiki/Wim_Hof
131,https://traffic.libsyn.com/secure/awesomeatyourjob/275_-_How_to_Manage_Your_Manager_with_Mary_Abbajay.mp3
132,https://awesomeatyourjob.libsyn.com/079-intentional-scheduling-with-jeff-sanders
133,https://awesomeatyourjob.libsyn.com/012-rising-like-a-star-with-claire-pedersen-patel
134,https://www.psychologytoday.com/us/blog/flourish/200912/seeing-is-believing-the-power-visualization
135,http://awesomeatyourjob.com/ep427
136,https://awesomeatyourjob.com/015-david-allen-the-worlds-leading-authority-on-productivity/
137,https://awesomeatyourjob.libsyn.com/448-rejecting-nine-common-lies-about-work-and-embracing-human-individuality-with-ashley-goodall
138,https://awesomeatyourjob.libsyn.com/108-reaching-out-of-your-comfort-zone-with-andy-molinsky#comments
139,mailto:nick@sidehustlenation.com
140,https://traffic.libsyn.com/secure/awesomeatyourjob/387_-_Becoming_Comfortable_with_Uncertainty_with_Julie_Benezet.mp3
141,https://awesomeatyourjob.libsyn.com/526-how-to-write-faster-better-with-daphne-gray-grant
142,https://awesomeatyourjob.libsyn.com/071-being-the-ceo-of-your-own-career-with-angela-copeland
143,mailto:wade@zapier.com
144,https://traffic.libsyn.com/secure/awesomeatyourjob/287_-_Establishing_Motivation_Intention_and_Boundaries_Like_a_Boss_with_Emily_Thompson_and_Kathleen_Shannon.mp3
145,https://www.amazon.com/Reach-Strategy-Outside-Challenge-Confidence/dp/0399574026/ref=sr_1_1?ie=UTF8&qid=1470341633&sr=8-1&keywords=reach+molinsky%22%20%5Ct%20%22_blank
146,http://awesomeatyourjob.com/ep239
147,https://traffic.libsyn.com/secure/awesomeatyourjob/083_-_Expanding_Your_Career_Network_with_Mac_Prichard.mp3
148,http://awesomeatyourjob.com/ep514
149,https://en.wikipedia.org/wiki/Pavlok
150,https://www.amazon.com/Influence-PEOPLE-Powerful-Everyday-Opportunities/dp/1733178503?tag=petemo-20
151,https://awesomeatyourjob.libsyn.com/377-how-to-disarm-the-energy-vampires-at-work-with-dr-judith-orloff
152,http://awesomeatyourjob.com/ep333
153,https://awesomeatyourjob.libsyn.com/b-career-management-conquering-the-five-career-derailers-with-carter-cast
154,https://dschool.stanford.edu/
155,https://awesomeatyourjob.libsyn.com/077-positive-responses-for-positive-results-with-maura-sweeney#comments
156,https://awesomeatyourjob.libsyn.com/383-driving-adaptability-in-your-organization-with-michael-j-arena
157,https://awesomeatyourjob.libsyn.com/352-conquering-fear-and-expanding-awareness-with-emma-kate-swann#comments
158,https://traffic.libsyn.com/secure/awesomeatyourjob/308_-_How_to_Make_Creative_Ideas_Irresistible_with_Allen_Gannett.mp3
159,https://www.amazon.com/Never-Your-Gut-Pioneering-Decisions/dp/1632651629?tag=petemo-20
160,https://awesomeatyourjob.libsyn.com/440-accomplishing-more-in-less-time-by-building-microskills-with-stever-robbins-host-of-the-get-it-done-guy-podcast
161,https://greatergood.berkeley.edu/article/item/does_mind_wandering_make_you_unhappy
162,https://slack.com/
163,https://www.amazon.com/Progress-Principle-Ignite-Engagement-Creativity/dp/142219857X/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=?tag=petemo-20
164,http://awesomeatyourjob.com/ep33
165,https://www.adamgrant.net/
166,http://awesomeatyourjob.com/ep250
167,http://awesomeatyourjob.com/ep41
168,https://awesomeatyourjob.libsyn.com/522-how-to-defeat-distraction-with-joe-mccormack
169,https://traffic.libsyn.com/secure/awesomeatyourjob/519_-_How_to_Have_Productive_Disagreements_with_Buster_Benson.mp3
170,https://www.amazon.com/How-Win-Friends-Influence-People/dp/1439167346/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=?tag=petemo-20
171,https://awesomeatyourjob.libsyn.com/158-forging-resilient-work-relationships-with-michael-papanek
172,https://www.amazon.com/Ownership-Thinking-Entitlement-Culture-Accountability/dp/0071772456?tag=petemo-20
173,https://www.amazon.com/Superfans-Stand-Tribe-Successful-Business/dp/1949709469/?tag=petemo-20
174,https://awesomeatyourjob.libsyn.com/187-increasing-creativity-via-constraints-with-drew-boyd#comments
175,http://awesomeatyourjob.com/ep231
176,https://awesomeatyourjob.libsyn.com/250-powering-up-your-professional-presence-with-magdalena-yesil#comments
177,https://www.quietrev.com/author/susan-cain/
178,https://awesomeatyourjob.libsyn.com/031-excelling-across-cultures-with-julia-atkinson#comments
179,https://awesomeatyourjob.libsyn.com/175-how-to-see-the-blind-spots-holding-back-your-career-with-sara-canaday#comments
180,http://www.christinehassler.com/
181,https://www.amazon.com/Five-Dysfunctions-Team-Leadership-Fable/dp/0787960756/?tag=petemo-20
182,https://awesomeatyourjob.libsyn.com/347-the-power-of-truly-living-your-values-daily-with-drew-dudley-creator-of-ted-talks-everyday-leadership-and-the-leadership-game
183,http://awesomeatyourjob.com/ep387
184,https://traffic.libsyn.com/secure/awesomeatyourjob/261_-_Powering_Up_Your_PowerPoint_with_Heather_and_Alan_Ackmann.mp3
185,https://www.amazon.com/Developing-Leaders-Around-John-Maxwell/dp/0840767471/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=?tag=petemo-20
186,https://awesomeatyourjob.libsyn.com/491-how-to-have-powerful-conversations-that-improve-performance-with-jonathan-raymond
187,https://awesomeatyourjob.libsyn.com/376-how-to-become-the-success-nobody-saw-coming-research-insights-into-dark-horses-from-harvards-todd-rose#comments
188,https://awesomeatyourjob.libsyn.com/049-improved-happiness-improved-performance-with-michelle-gielan
189,https://awesomeatyourjob.libsyn.com/092-optimized-tools-for-planning-anything-with-stacey-dyer#comments
190,https://www.amazon.com/Management-Mess-Leadership-Success-Challenges/dp/1642500887/?tag=petemo-20
191,https://www.sethgodin.com/
192,http://awesomeatyourjob.com/ep286
193,https://traffic.libsyn.com/secure/awesomeatyourjob/197_-_--Getting-_-and-_Growing-_Mo_Moneyy_with_-Joe_Saul_-_Sehy.mp3
194,https://www.linkedin.com/in/scottmillerfc
195,https://awesomeatyourjob.libsyn.com/299-how-to-rock-an-interview-with-pamela-skillings#comments
196,https://traffic.libsyn.com/secure/awesomeatyourjob/ep0034_Kevan_Hall.mp3
197,https://www.amazon.com/Shure-Supercardioid-Condenser-Microphone-Applications/dp/B0002BACBO/
198,https://traffic.libsyn.com/secure/awesomeatyourjob/024_-_A_Speech_Coach_in_your_Pocket_with_Ummos_Anshul_Bhagi.mp3
199,https://www.productiveflourishing.com/start-finishing/
200,https://textexpander.com/
201,https://www.linkedin.com/in/aelevy
202,https://traffic.libsyn.com/secure/awesomeatyourjob/483_-_How_to_Take_Control_of_Your_Attention_with_Nir_Eyal.mp3
203,https://my.charitywater.org/about/scott-harrison-story
204,https://traffic.libsyn.com/secure/awesomeatyourjob/274_-_Enhancing_Collaborations_by_Improving_Civility_with_Chris_Edmonds.mp3
205,http://awesomeatyourjob.com/ep112
206,https://awesomeatyourjob.libsyn.com/120-are-there-9-types-of-leaders-exploring-the-enneagram-with-dr-beatrice-chestnut#comments
207,http://awesomeatyourjob.com/ep283
208,http://www.heroesgethired.com/
209,https://awesomeatyourjob.libsyn.com/284-boosting-your-work-with-mindfulness-practices-with-dr-leah-weiss
210,https://awesomeatyourjob.com/167-how-to-love-your-work-and-get-work-you-love-with-nick-campbell/
211,https://www.amazon.com/Innovators-Dilemma-Revolutionary-Change-Business/dp/0062060244?tag=petemo-20
212,http://drmikedow.com/
213,https://www.jeffsanders.com/free-time-formula-book.html
214,http://awesomeatyourjob.com/ep348
215,https://traffic.libsyn.com/secure/awesomeatyourjob/43_043__Finding_Your_Voice_Power_with_Renee_Grant-Williams.mp3
216,http://awesomeatyourjob.com/ep519
217,https://awesomeatyourjob.libsyn.com/402-how-overachievers-can-reclaim-their-joy-with-christine-hassler-host-of-the-over-it-and-on-with-it-podcast#comments
218,https://awesomeatyourjob.libsyn.com/001-communicating-with-inspiration-and-clarity-with-mawi-asgedom
219,https://hbr.org/2019/05/cross-silo-leadership
220,https://www.annualreviews.org/doi/abs/10.1146/annurev-pathol-051217-111018?rfr_dat=cr_pub%3Dpubmed&url_ver=Z39.88-2003&rfr_id=ori%3Arid%3Acrossref.org&journalCode=pathmechdis
221,https://traffic.libsyn.com/secure/awesomeatyourjob/432_-_How_Leaders_Consistently_Make_Great_Decisions_with_Greg_Bustin.mp3
222,http://awesomeatyourjob.com/ep32
223,https://awesomeatyourjob.libsyn.com/467-finding-internal-clarity-and-purpose-with-paul-durham
224,https://traffic.libsyn.com/secure/awesomeatyourjob/175_-_How_to_See_the_Blind_Spots_Holding_Back_Your_Career_with_Sara_Canaday.mp3
225,https://awesomeatyourjob.libsyn.com/118-constructive-confrontation-with-jathan-janove#comments
226,http://amzn.to/VzNRkZ
227,https://awesomeatyourjob.libsyn.com/499-key-psychological-principles-for-ethical-persuasion-with-brian-ahearn#comments
228,https://learningleader.com/podcast/
229,https://www.amazon.com/Multipliers-Revised-Updated-Leaders-Everyone/dp/0062663070/?tag=petemo-20
230,https://traffic.libsyn.com/secure/awesomeatyourjob/396_-_Insights_into_Embracing_Emotions_at_Work_with_Liz_Fosslien.mp3
231,https://awesomeatyourjob.libsyn.com/309-preventing-burnout-in-yourself-and-your-whole-organization-with-and-karlo-siriban-and-anne-donovan#comments
232,https://awesomeatyourjob.libsyn.com/231-how-to-stay-motivated-and-on-track-with-ed-latimore#comments
233,https://awesomeatyourjob.libsyn.com/c-productivity-how-to-feel-less-busy-with-laura-vanderkam
234,https://hbr.org/ideacast/2019/01/creating-psychological-safety-in-the-workplace
235,https://traffic.libsyn.com/secure/awesomeatyourjob/337_-_Choosing_the_Important_Over_the_Urgent_with_Matt_Perman.mp3
236,https://www.linkedin.com/in/nicollemerrill
237,https://awesomeatyourjob.libsyn.com/160-sizing-up-big-picture-strategic-challengesfast-with-paul-szyarto-0
238,https://www.lucidmeetings.com/
239,https://www.youtube.com/channel/UCU8shqCISYnwLzf650HBwcA?reload=9
240,https://brain.fm/
241,http://cp.mcafee.com/d/k-Kr4x0SyMYYYPtcQsFCXCQrILCzBBdZx4SztBYQsIFLLfCQrIzATDzhOCedEEELCzBB6Xz1JnOfkwmg-8aR0PI9WhZnQ9rOVLk3eMDF7RvgBLbCSnTi211V_HYCYCqekTKLsKCOY_P3Par8XG8FHnjlLtzBgY-F6lK1FJcSyMrLOtT61MUsOCYrKr01EhApB0z7WdDPFcD6Hp4DpI-rsvVv3qLAtw2z7ybqGNykOpqHvbCQnSmjhOr3oj-9CnC3h06EvGhEw19fPh0cvqfPd44WCy0orypApQYQgr10Qg33tHvixEwBgQg2jpYSU-rshdN8ev
242,http://awesomeatyourjob.com/ep257
243,https://www.blinkist.com/
244,https://awesomeatyourjob.libsyn.com/312-leaderships-tough-questions-with-vince-molinaro
245,https://traffic.libsyn.com/secure/awesomeatyourjob/137_-_Calming_Performance_Anxiety_Like_a_Pro_with_Dr._Tom_Hanson.mp3
246,https://traffic.libsyn.com/secure/awesomeatyourjob/401_-__Finding_Creating_and_Maintaining_a_Great_Work_Culture_with_Brian_Fielkow.mp3
247,https://awesomeatyourjob.libsyn.com/153-upgrading-your-mind-for-your-ambitions-with-guy-and-ilan-ferdman#comments
248,https://awesomeatyourjob.libsyn.com/001-communicating-with-inspiration-and-clarity-with-mawi-asgedom#comments
249,https://awesomeatyourjob.libsyn.com/483-how-to-take-control-of-your-attention-with-nir-eyal#comments
250,http://awesomeatyourjob.com/ep282
251,https://awesomeatyourjob.libsyn.com/021-making-cold-emails-hot-with-alex-berman#comments
252,http://awesomeatyourjob.com/ep86
253,https://awesomeatyourjob.libsyn.com/114-delivering-powerful-feedback-for-powerful-results-with-alan-willett
254,http://www.lynda.com/
255,http://www.asianefficiency.com/podcast/
256,http://awesomeatyourjob.com/ep358
257,https://www.amazon.com/Bulletproof-Coffee-Original-Certified-Upgraded/dp/B00R7FG5BO
258,http://awesomeatyourjob.com/ep335
259,https://awesomeatyourjob.libsyn.com/255-minimizing-avoidable-failures-with-russell-klusas
260,https://awesomeatyourjob.libsyn.com/061-crafting-your-perfect-day-with-craig-ballantyne
261,http://awesomeatyourjob.com/ep168
262,http://awesomeatyourjob.com/ep381
263,https://traffic.libsyn.com/secure/awesomeatyourjob/505_-_How_to_Make_Data_Inspire_Action_with_Nancy_Duarte.mp3
264,https://awesomeatyourjob.libsyn.com/528-building-high-performing-teams-through-psychological-safety-with-aaron-levy#comments
265,https://awesomeatyourjob.libsyn.com/066-galvanizing-professional-relationships-with-patrick-galvin#comments
266,https://www.amazon.com/Humanity-Works-Merging-Technologies-Workforce/dp/0749483458/?tag=petemo-20
267,https://www.amazon.com/gp/product/1260135691/ref=dbs_a_def_rwt_bibl_vppi_i0?tag=petemo-20
268,https://www.amazon.com/Breakthrough-Advertising-Eugene-M-Schwartz/dp/0887232981
269,https://en.wikipedia.org/wiki/A_Quiet_Place_(film)
270,https://www.amazon.com/gp/product/B010CKXDPQ/ref=dbs_a_def_rwt_bibl_vppi_i2?tag=petemo-20
271,https://hbr.org/2014/11/how-customers-get-hooked-on-products
272,http://fender.com/podcast
273,https://traffic.libsyn.com/secure/awesomeatyourjob/438_-_How_to_Earn_Fierce_Loyalty_Through_3_Key_Principles_with_Sandy_Rogers.mp3
274,https://traffic.libsyn.com/secure/awesomeatyourjob/345_-_The_Simple_Solution_to_Disengagement_with_Dr._Bob_Nelson.mp3
275,https://traffic.libsyn.com/secure/awesomeatyourjob/536_-_How_to_Listen_and_Be_Heard_with_Julian_Treasure.mp3
276,https://traffic.libsyn.com/secure/awesomeatyourjob/318_-_Supercharging_Your_Mental_Brilliance_Energy_and_Health_with_Megan_Lyons.mp3
277,https://traffic.libsyn.com/secure/awesomeatyourjob/224_-_How_to_Sound_Amazing_with_Julian_Treasure.mp3
278,https://traffic.libsyn.com/secure/awesomeatyourjob/099_-_Likability_Principles_with_Michelle_Tillis_Lederman_11.40.24_PM.mp3
279,https://traffic.libsyn.com/secure/awesomeatyourjob/158_-_Forging_Resilient_Work_Relationships_with_Michael_Papanek.mp3
280,http://awesomeatyourjob.com/ep58
281,http://www.executiveessentials.org/
282,https://traffic.libsyn.com/secure/awesomeatyourjob/007_-_Putting_the_Wisdom_of_the_Centuries_to_Work_with_Jocelyn_Davis.mp3
283,https://traffic.libsyn.com/secure/awesomeatyourjob/244_-__Behavioral_Science_Insights_on_How_to_Have_a_Good_Day_Everyday_with_Caroline_Webb2.mp3
284,https://traffic.libsyn.com/secure/awesomeatyourjob/068_-_Performing_like_a_Champion_with_Molly_Fletcher.mp3
285,https://awesomeatyourjob.libsyn.com/002-chasing-opportunity-with-arla-lach#comments
286,https://awesomeatyourjob.libsyn.com/505-how-to-make-data-inspire-action-with-nancy-duarte#comments
287,https://traffic.libsyn.com/secure/awesomeatyourjob/499_-_Key_Psychological_Principles_for_Ethica__Persuasion_with_Brian_Ahearn.mp3
288,https://twitter.com/craigdowden?lang=en
289,https://traffic.libsyn.com/secure/awesomeatyourjob/100_-_Going_there_with_Uncle_Topper_Steinman.mp3
290,https://awesomeatyourjob.libsyn.com/269-why-willpower-doesnt-work-and-what-does-benjamin-hardy
291,https://traffic.libsyn.com/secure/awesomeatyourjob/452_-_Adopting_the_Habits_of_Elite_Performers_with_Nick_Hays.mp3
292,https://traffic.libsyn.com/secure/awesomeatyourjob/402_-__How_Overachievers_can_Reclaim_Their_Joy_with_Christine_Hassler_Host_of_the_Over_it_and_On_with_it_podcast.mp3
293,https://awesomeatyourjob.libsyn.com/330-becoming-indistractable-with-nir-eyal#comments
294,https://www.amazon.com/Wright-Brothers-David-McCullough/dp/1476728747/ref=tmm_hrd_swatch_0?_encoding=UTF8&qid=&sr=?tag=petemo-20
295,https://traffic.libsyn.com/secure/awesomeatyourjob/449_-_Leaning_Out_with_Marissa_Orr.mp3
296,https://traffic.libsyn.com/secure/awesomeatyourjob/032_-_Experiments_in_Productivity_with_Chris_Bailey.mp3
297,http://awesomeatyourjob.com/ep145
298,https://twitter.com/Duarte?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
299,https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B01H2RBQUG?tag=petemo-20
300,https://awesomeatyourjob.libsyn.com/102-hustle-with-andrew-hermalyn
301,http://awesomeatyourjob.com/ep74
302,https://awesomeatyourjob.libsyn.com/396-insights-into-embracing-emotions-at-work-with-liz-fosslien
